level	start	end	color	opacity	title
32	620061	692459	#ff0077	0.15	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
32	692459	692481	#ff0077	0.45	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
32	692481	692512	#ff0077	1.0	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
32	692512	700774	#ff0077	0.15	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
32	700774	700778	#ff0077	0.45	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
32	700778	700819	#ff0077	1.0	Deferred Slice initiated by="init <193> (<-init <49>)" total=80974 us start=619845 us stop=700819 us (wait for 80686 us)
31	619888	692495	#ff7700	1.0	Mapper Call map_task for Task Operation <465> (<-init <193> (<-init <49>)) total=72607 us start=619888 us stop=692495 us
30	620074	620298	#ff0077	1.0	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	620298	693074	#ff0077	0.15	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	693074	693080	#ff0077	0.45	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	693080	693113	#ff0077	1.0	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	693113	701148	#ff0077	0.15	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	701148	701153	#ff0077	0.45	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
30	701153	701193	#ff0077	1.0	Deferred Slice initiated by="init <209> (<-init <49>)" total=81119 us start=620074 us stop=701193 us (wait for 80822 us)
29	620117	693096	#ff7700	1.0	Mapper Call map_task for Task Operation <481> (<-init <209> (<-init <49>)) total=72979 us start=620117 us stop=693096 us
28	620329	620548	#ff0077	1.0	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	620548	684378	#ff0077	0.15	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	684378	684386	#ff0077	0.45	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	684386	684422	#ff0077	1.0	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	684422	695721	#ff0077	0.15	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	695721	695731	#ff0077	0.45	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
28	695731	695778	#ff0077	1.0	Deferred Slice initiated by="init <225> (<-init <49>)" total=75449 us start=620329 us stop=695778 us (wait for 75147 us)
27	620374	684404	#ff7700	1.0	Mapper Call map_task for Task Operation <497> (<-init <225> (<-init <49>)) total=64030 us start=620374 us stop=684404 us
26	620563	620778	#ff0077	1.0	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	620778	692529	#ff0077	0.15	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	692529	692542	#ff0077	0.45	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	692542	692570	#ff0077	1.0	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	692570	700941	#ff0077	0.15	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	700941	700947	#ff0077	0.45	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
26	700947	700985	#ff0077	1.0	Deferred Slice initiated by="init <241> (<-init <49>)" total=80422 us start=620563 us stop=700985 us (wait for 80141 us)
25	620604	692554	#ff7700	1.0	Mapper Call map_task for Task Operation <513> (<-init <241> (<-init <49>)) total=71950 us start=620604 us stop=692554 us
24	620797	621016	#ff0077	1.0	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	621016	692641	#ff0077	0.15	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	692641	692653	#ff0077	0.45	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	692653	692684	#ff0077	1.0	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	692684	700880	#ff0077	0.15	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	700880	700885	#ff0077	0.45	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
24	700885	700925	#ff0077	1.0	Deferred Slice initiated by="init <257> (<-init <49>)" total=80128 us start=620797 us stop=700925 us (wait for 79838 us)
23	620841	692667	#ff7700	1.0	Mapper Call map_task for Task Operation <529> (<-init <257> (<-init <49>)) total=71826 us start=620841 us stop=692667 us
22	621030	621250	#ff0077	1.0	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	621250	692269	#ff0077	0.15	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	692269	692276	#ff0077	0.45	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	692276	692311	#ff0077	1.0	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	692311	700572	#ff0077	0.15	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	700572	700578	#ff0077	0.45	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
22	700578	700620	#ff0077	1.0	Deferred Slice initiated by="init <273> (<-init <49>)" total=79590 us start=621030 us stop=700620 us (wait for 79293 us)
21	621074	692294	#ff7700	1.0	Mapper Call map_task for Task Operation <545> (<-init <273> (<-init <49>)) total=71220 us start=621074 us stop=692294 us
20	621265	621491	#ff0077	1.0	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	621491	700798	#ff0077	0.15	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	700798	700832	#ff0077	0.45	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	700832	700861	#ff0077	1.0	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	700861	707402	#ff0077	0.15	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	707402	707408	#ff0077	0.45	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
20	707408	707487	#ff0077	1.0	Deferred Slice initiated by="init <289> (<-init <49>)" total=86222 us start=621265 us stop=707487 us (wait for 85888 us)
19	621313	700845	#ff7700	1.0	Mapper Call map_task for Task Operation <561> (<-init <289> (<-init <49>)) total=79532 us start=621313 us stop=700845 us
18	621504	621716	#ff0077	1.0	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	621716	692704	#ff0077	0.15	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	692704	692713	#ff0077	0.45	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	692713	692742	#ff0077	1.0	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	692742	701080	#ff0077	0.15	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	701080	701085	#ff0077	0.45	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
18	701085	701127	#ff0077	1.0	Deferred Slice initiated by="init <305> (<-init <49>)" total=79623 us start=621504 us stop=701127 us (wait for 79340 us)
17	621547	692727	#ff7700	1.0	Mapper Call map_task for Task Operation <577> (<-init <305> (<-init <49>)) total=71180 us start=621547 us stop=692727 us
16	621730	621943	#ff0077	1.0	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	621943	692865	#ff0077	0.15	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	692865	692874	#ff0077	0.45	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	692874	692903	#ff0077	1.0	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	692903	701009	#ff0077	0.15	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	701009	701014	#ff0077	0.45	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
16	701014	701058	#ff0077	1.0	Deferred Slice initiated by="init <321> (<-init <49>)" total=79328 us start=621730 us stop=701058 us (wait for 79042 us)
15	621772	692887	#ff7700	1.0	Mapper Call map_task for Task Operation <593> (<-init <321> (<-init <49>)) total=71115 us start=621772 us stop=692887 us
14	621962	622888	#0093ff	1.0	Logical Dependence Analysis initiated by="trans <337>" total=926 us start=621962 us stop=622888 us
14	622903	623420	#006600	1.0	Post initiated by="test <1>" total=517 us start=622903 us stop=623420 us
14	623430	629920	#8500ff	1.0	Message Send Instance Response total=6490 us start=623430 us stop=629920 us
13	623487	623494	#FFC0CB	1.0	ProfTask <65> total=7 us start=623487 us stop=623494 us
13	623498	623501	#FFC0CB	1.0	ProfTask <65> total=3 us start=623498 us stop=623501 us
13	623503	623541	#FFC0CB	1.0	ProfTask <1> total=38 us start=623503 us stop=623541 us
13	623546	623549	#FFC0CB	1.0	ProfTask <369> total=3 us start=623546 us stop=623549 us
13	623551	623553	#FFC0CB	1.0	ProfTask <97> total=2 us start=623551 us stop=623553 us
13	623555	623555	#FFC0CB	1.0	ProfTask <369> total=0 us start=623555 us stop=623555 us
13	623557	623557	#FFC0CB	1.0	ProfTask <337> total=0 us start=623557 us stop=623557 us
13	623558	623559	#FFC0CB	1.0	ProfTask <1> total=1 us start=623558 us stop=623559 us
13	625851	629869	#ff00d1	1.0	Message Send Instance Manager total=4018 us start=625851 us stop=629869 us
12	625949	629729	#0003ff	1.0	Message Send Constraint Response total=3780 us start=625949 us stop=629729 us
43	631775	631808	#f1ff00	1.0	Message Send Top Level Region Request total=33 us start=631775 us stop=631808 us
43	632299	632314	#f1ff00	1.0	Message Send Top Level Region Request total=15 us start=632299 us stop=632314 us
43	632803	632819	#f1ff00	1.0	Message Send Top Level Region Request total=16 us start=632803 us stop=632819 us
43	633091	633115	#f1ff00	1.0	Message Send Top Level Region Request total=24 us start=633091 us stop=633115 us
43	633839	633854	#f1ff00	1.0	Message Send Top Level Region Request total=15 us start=633839 us stop=633854 us
43	634133	634150	#f1ff00	1.0	Message Send Top Level Region Request total=17 us start=634133 us stop=634150 us
43	634247	634262	#f1ff00	1.0	Message Send Top Level Region Request total=15 us start=634247 us stop=634262 us
43	634901	634926	#f1ff00	1.0	Message Send Top Level Region Request total=25 us start=634901 us stop=634926 us
43	635296	635310	#f1ff00	1.0	Message Send Top Level Region Request total=14 us start=635296 us stop=635310 us
43	636132	636147	#f1ff00	1.0	Message Send Top Level Region Request total=15 us start=636132 us stop=636147 us
43	636764	636781	#f1ff00	1.0	Message Send Top Level Region Request total=17 us start=636764 us stop=636781 us
43	637408	637428	#00ffcf	1.0	Message Send Index Space Request total=20 us start=637408 us stop=637428 us
43	637944	637964	#f1ff00	1.0	Message Send Top Level Region Request total=20 us start=637944 us stop=637964 us
43	638028	638043	#f1ff00	1.0	Message Send Top Level Region Request total=15 us start=638028 us stop=638043 us
43	638519	638542	#00ffcf	1.0	Message Send Index Space Request total=23 us start=638519 us stop=638542 us
43	638858	642483	#005dff	1.0	Message Send Create Top View Response total=3625 us start=638858 us stop=642483 us
43	642489	642502	#00ffcf	1.0	Message Send Index Space Request total=13 us start=642489 us stop=642502 us
43	642505	642529	#00ffcf	1.0	Message Send Index Space Request total=24 us start=642505 us stop=642529 us
43	642532	642546	#00ffcf	1.0	Message Send Index Space Request total=14 us start=642532 us stop=642546 us
43	642548	642558	#f1ff00	1.0	Message Send Top Level Region Request total=10 us start=642548 us stop=642558 us
43	642560	642579	#00ffcf	1.0	Message Send Index Space Request total=19 us start=642560 us stop=642579 us
43	642582	642596	#00ffcf	1.0	Message Send Index Space Request total=14 us start=642582 us stop=642596 us
43	642600	642613	#00ffcf	1.0	Message Send Index Space Request total=13 us start=642600 us stop=642613 us
43	642616	642627	#00ffcf	1.0	Message Send Index Space Request total=11 us start=642616 us stop=642627 us
43	642951	642965	#00ffcf	1.0	Message Send Index Space Request total=14 us start=642951 us stop=642965 us
43	643218	643243	#ff00d7	1.0	Message Send Materialized View total=25 us start=643218 us stop=643243 us
44	643398	643400	#b500ff	1.0	Trigger Complete initiated by="init <81> (<-init <49>)" total=2 us start=643398 us stop=643400 us
44	643405	643408	#FFC0CB	1.0	ProfTask <81> total=3 us start=643405 us stop=643408 us
44	643410	643410	#FFC0CB	1.0	ProfTask <81> total=0 us start=643410 us stop=643410 us
44	643549	643564	#00ffcf	1.0	Message Send Index Space Request total=15 us start=643549 us stop=643564 us
44	643605	643617	#00ffcf	1.0	Message Send Index Space Request total=12 us start=643605 us stop=643617 us
44	643780	643796	#00ffcf	1.0	Message Send Index Space Request total=16 us start=643780 us stop=643796 us
44	646580	646598	#00ffcf	1.0	Message Send Index Space Request total=18 us start=646580 us stop=646598 us
44	647725	647745	#5bff00	1.0	Message Send Field Space Request total=20 us start=647725 us stop=647745 us
44	648660	648681	#5bff00	1.0	Message Send Field Space Request total=21 us start=648660 us stop=648681 us
44	653237	653256	#5bff00	1.0	Message Send Field Space Request total=19 us start=653237 us stop=653256 us
44	653261	653274	#5bff00	1.0	Message Send Field Space Request total=13 us start=653261 us stop=653274 us
44	653878	653893	#5bff00	1.0	Message Send Field Space Request total=15 us start=653878 us stop=653893 us
44	653908	653921	#5bff00	1.0	Message Send Field Space Request total=13 us start=653908 us stop=653921 us
44	654478	654494	#5bff00	1.0	Message Send Field Space Request total=16 us start=654478 us stop=654494 us
44	654982	655002	#5bff00	1.0	Message Send Field Space Request total=20 us start=654982 us stop=655002 us
44	655072	655089	#5bff00	1.0	Message Send Field Space Request total=17 us start=655072 us stop=655089 us
44	656756	656779	#5bff00	1.0	Message Send Field Space Request total=23 us start=656756 us stop=656779 us
44	657843	657858	#5bff00	1.0	Message Send Field Space Request total=15 us start=657843 us stop=657858 us
44	658409	658431	#5bff00	1.0	Message Send Field Space Request total=22 us start=658409 us stop=658431 us
44	660405	660422	#5bff00	1.0	Message Send Field Space Request total=17 us start=660405 us stop=660422 us
44	663128	663145	#5bff00	1.0	Message Send Field Space Request total=17 us start=663128 us stop=663145 us
44	676791	678876	#8500ff	1.0	Message Send Instance Response total=2085 us start=676791 us stop=678876 us
43	678379	680201	#8500ff	1.0	Message Send Instance Response total=1822 us start=678379 us stop=680201 us
14	678705	678837	#ff00d1	1.0	Message Send Instance Manager total=132 us start=678705 us stop=678837 us
13	678787	678802	#0003ff	1.0	Message Send Constraint Response total=15 us start=678787 us stop=678802 us
44	680052	680158	#ff00d1	1.0	Message Send Instance Manager total=106 us start=680052 us stop=680158 us
41	680126	680135	#0003ff	1.0	Message Send Constraint Response total=9 us start=680126 us stop=680135 us
44	682980	684343	#8500ff	1.0	Message Send Instance Response total=1363 us start=682980 us stop=684343 us
43	683099	683125	#ff7d00	1.0	Message Send Remote Context Request total=26 us start=683099 us stop=683125 us
43	684097	684111	#ff7d00	1.0	Message Send Remote Context Request total=14 us start=684097 us stop=684111 us
43	684200	684317	#ff00d1	1.0	Message Send Instance Manager total=117 us start=684200 us stop=684317 us
41	684280	684293	#0003ff	1.0	Message Send Constraint Response total=13 us start=684280 us stop=684293 us
44	684814	690893	#8500ff	1.0	Message Send Instance Response total=6079 us start=684814 us stop=690893 us
43	684862	690161	#006600	1.0	Post initiated by="init <369> (<-init <97> (<-init <49>))" total=5299 us start=684862 us stop=690161 us
43	690172	692230	#8500ff	1.0	Message Send Instance Response total=2058 us start=690172 us stop=692230 us
41	690198	692416	#8500ff	1.0	Message Send Instance Response total=2218 us start=690198 us stop=692416 us
37	690217	692478	#8500ff	1.0	Message Send Instance Response total=2261 us start=690217 us stop=692478 us
27	690243	690863	#ff00d1	1.0	Message Send Instance Manager total=620 us start=690243 us stop=690863 us
14	690266	690278	#005dff	1.0	Message Send Create Top View Response total=12 us start=690266 us stop=690278 us
14	690287	692600	#8500ff	1.0	Message Send Instance Response total=2313 us start=690287 us stop=692600 us
13	690307	692649	#8500ff	1.0	Message Send Instance Response total=2342 us start=690307 us stop=692649 us
12	690328	690341	#005dff	1.0	Message Send Create Top View Response total=13 us start=690328 us stop=690341 us
12	690345	692822	#8500ff	1.0	Message Send Instance Response total=2477 us start=690345 us stop=692822 us
11	690364	690381	#ff7d00	1.0	Message Send Remote Context Request total=17 us start=690364 us stop=690381 us
11	690386	692866	#8500ff	1.0	Message Send Instance Response total=2480 us start=690386 us stop=692866 us
10	690818	693032	#8500ff	1.0	Message Send Instance Response total=2214 us start=690818 us stop=693032 us
9	690835	690843	#0003ff	1.0	Message Send Constraint Response total=8 us start=690835 us stop=690843 us
44	690898	690901	#FFC0CB	1.0	ProfTask <369> total=3 us start=690898 us stop=690901 us
44	690903	690905	#FFC0CB	1.0	ProfTask <369> total=2 us start=690903 us stop=690905 us
44	691006	691023	#ff00d7	1.0	Message Send Materialized View total=17 us start=691006 us stop=691023 us
44	691103	691105	#b500ff	1.0	Trigger Complete initiated by="init <113> (<-init <49>)" total=2 us start=691103 us stop=691105 us
44	691109	691111	#FFC0CB	1.0	ProfTask <113> total=2 us start=691109 us stop=691111 us
44	691112	691113	#FFC0CB	1.0	ProfTask <113> total=1 us start=691112 us stop=691113 us
44	691459	691469	#ff00d7	1.0	Message Send Materialized View total=10 us start=691459 us stop=691469 us
44	691533	691534	#b500ff	1.0	Trigger Complete initiated by="init <145> (<-init <49>)" total=1 us start=691533 us stop=691534 us
44	691539	691540	#FFC0CB	1.0	ProfTask <145> total=1 us start=691539 us stop=691540 us
44	691541	691542	#FFC0CB	1.0	ProfTask <145> total=1 us start=691541 us stop=691542 us
44	692083	694104	#8500ff	1.0	Message Send Instance Response total=2021 us start=692083 us stop=694104 us
42	692114	692209	#ff00d1	1.0	Message Send Instance Manager total=95 us start=692114 us stop=692209 us
38	692181	692189	#0003ff	1.0	Message Send Constraint Response total=8 us start=692181 us stop=692189 us
43	692233	692387	#ff00d1	1.0	Message Send Instance Manager total=154 us start=692233 us stop=692387 us
42	692314	692454	#ff00d1	1.0	Message Send Instance Manager total=140 us start=692314 us stop=692454 us
38	692336	692538	#ff00d1	1.0	Message Send Instance Manager total=202 us start=692336 us stop=692538 us
35	692362	692369	#0003ff	1.0	Message Send Constraint Response total=7 us start=692362 us stop=692369 us
43	692420	692628	#ff00d1	1.0	Message Send Instance Manager total=208 us start=692420 us stop=692628 us
41	692431	692437	#0003ff	1.0	Message Send Constraint Response total=6 us start=692431 us stop=692437 us
42	692514	692521	#0003ff	1.0	Message Send Constraint Response total=7 us start=692514 us stop=692521 us
42	692605	692611	#0003ff	1.0	Message Send Constraint Response total=6 us start=692605 us stop=692611 us
43	692686	692799	#ff00d1	1.0	Message Send Instance Manager total=113 us start=692686 us stop=692799 us
42	692703	692846	#ff00d1	1.0	Message Send Instance Manager total=143 us start=692703 us stop=692846 us
41	692773	692781	#0003ff	1.0	Message Send Constraint Response total=8 us start=692773 us stop=692781 us
43	692826	692831	#0003ff	1.0	Message Send Constraint Response total=5 us start=692826 us stop=692831 us
43	692906	693009	#ff00d1	1.0	Message Send Instance Manager total=103 us start=692906 us stop=693009 us
42	692984	692992	#0003ff	1.0	Message Send Constraint Response total=8 us start=692984 us stop=692992 us
43	693985	694074	#ff00d1	1.0	Message Send Instance Manager total=89 us start=693985 us stop=694074 us
42	694050	694057	#0003ff	1.0	Message Send Constraint Response total=7 us start=694050 us stop=694057 us
44	694959	694975	#005dff	1.0	Message Send Create Top View Response total=16 us start=694959 us stop=694975 us
44	695713	695726	#ff00d7	1.0	Message Send Materialized View total=13 us start=695713 us stop=695726 us
44	695790	695792	#b500ff	1.0	Trigger Complete initiated by="init <225> (<-init <49>)" total=2 us start=695790 us stop=695792 us
44	695796	695797	#FFC0CB	1.0	ProfTask <225> total=1 us start=695796 us stop=695797 us
44	695799	695799	#FFC0CB	1.0	ProfTask <225> total=0 us start=695799 us stop=695799 us
44	696091	696103	#ff7d00	1.0	Message Send Remote Context Request total=12 us start=696091 us stop=696103 us
44	696825	696834	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=696825 us stop=696834 us
44	697062	697071	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=697062 us stop=697071 us
44	697098	697108	#ff7d00	1.0	Message Send Remote Context Request total=10 us start=697098 us stop=697108 us
44	697133	697143	#ff7d00	1.0	Message Send Remote Context Request total=10 us start=697133 us stop=697143 us
44	697239	697252	#ff7d00	1.0	Message Send Remote Context Request total=13 us start=697239 us stop=697252 us
44	697315	697324	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=697315 us stop=697324 us
44	697362	697371	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=697362 us stop=697371 us
44	697424	697432	#ff7d00	1.0	Message Send Remote Context Request total=8 us start=697424 us stop=697432 us
44	697668	697677	#ff7d00	1.0	Message Send Remote Context Request total=9 us start=697668 us stop=697677 us
44	699217	699227	#005dff	1.0	Message Send Create Top View Response total=10 us start=699217 us stop=699227 us
44	699530	700762	#8500ff	1.0	Message Send Instance Response total=1232 us start=699530 us stop=700762 us
43	699895	699903	#005dff	1.0	Message Send Create Top View Response total=8 us start=699895 us stop=699903 us
43	699983	699996	#ff00d7	1.0	Message Send Materialized View total=13 us start=699983 us stop=699996 us
43	700050	700058	#005dff	1.0	Message Send Create Top View Response total=8 us start=700050 us stop=700058 us
43	700061	700070	#005dff	1.0	Message Send Create Top View Response total=9 us start=700061 us stop=700070 us
43	700074	700076	#b500ff	1.0	Trigger Complete initiated by="init <161> (<-init <49>)" total=2 us start=700074 us stop=700076 us
43	700080	700082	#FFC0CB	1.0	ProfTask <161> total=2 us start=700080 us stop=700082 us
43	700083	700084	#FFC0CB	1.0	ProfTask <161> total=1 us start=700083 us stop=700084 us
43	700152	700168	#005dff	1.0	Message Send Create Top View Response total=16 us start=700152 us stop=700168 us
43	700241	700248	#005dff	1.0	Message Send Create Top View Response total=7 us start=700241 us stop=700248 us
43	700361	700368	#005dff	1.0	Message Send Create Top View Response total=7 us start=700361 us stop=700368 us
43	700462	700474	#005dff	1.0	Message Send Create Top View Response total=12 us start=700462 us stop=700474 us
43	700496	700507	#005dff	1.0	Message Send Create Top View Response total=11 us start=700496 us stop=700507 us
43	700564	700574	#ff00d7	1.0	Message Send Materialized View total=10 us start=700564 us stop=700574 us
43	700632	700634	#b500ff	1.0	Trigger Complete initiated by="init <273> (<-init <49>)" total=2 us start=700632 us stop=700634 us
43	700638	700640	#FFC0CB	1.0	ProfTask <273> total=2 us start=700638 us stop=700640 us
43	700643	700739	#ff00d1	1.0	Message Send Instance Manager total=96 us start=700643 us stop=700739 us
42	700653	700654	#FFC0CB	1.0	ProfTask <273> total=1 us start=700653 us stop=700654 us
42	700712	700720	#0003ff	1.0	Message Send Constraint Response total=8 us start=700712 us stop=700720 us
44	700766	700775	#ff00d7	1.0	Message Send Materialized View total=9 us start=700766 us stop=700775 us
44	700863	700869	#005dff	1.0	Message Send Create Top View Response total=6 us start=700863 us stop=700869 us
44	700873	700882	#ff00d7	1.0	Message Send Materialized View total=9 us start=700873 us stop=700882 us
44	700933	700943	#ff00d7	1.0	Message Send Materialized View total=10 us start=700933 us stop=700943 us
44	700993	700994	#b500ff	1.0	Trigger Complete initiated by="init <193> (<-init <49>)" total=1 us start=700993 us stop=700994 us
44	701000	701010	#ff00d7	1.0	Message Send Materialized View total=10 us start=701000 us stop=701010 us
44	701066	701067	#b500ff	1.0	Trigger Complete initiated by="init <257> (<-init <49>)" total=1 us start=701066 us stop=701067 us
44	701073	701081	#ff00d7	1.0	Message Send Materialized View total=8 us start=701073 us stop=701081 us
44	701134	701136	#b500ff	1.0	Trigger Complete initiated by="init <241> (<-init <49>)" total=2 us start=701134 us stop=701136 us
44	701141	701149	#ff00d7	1.0	Message Send Materialized View total=8 us start=701141 us stop=701149 us
44	701201	701210	#ff00d7	1.0	Message Send Materialized View total=9 us start=701201 us stop=701210 us
44	701261	701263	#b500ff	1.0	Trigger Complete initiated by="init <321> (<-init <49>)" total=2 us start=701261 us stop=701263 us
44	701268	701269	#b500ff	1.0	Trigger Complete initiated by="init <305> (<-init <49>)" total=1 us start=701268 us stop=701269 us
44	701274	701275	#b500ff	1.0	Trigger Complete initiated by="init <209> (<-init <49>)" total=1 us start=701274 us stop=701275 us
44	701279	701280	#b500ff	1.0	Trigger Complete initiated by="init <177> (<-init <49>)" total=1 us start=701279 us stop=701280 us
44	701288	701289	#FFC0CB	1.0	ProfTask <193> total=1 us start=701288 us stop=701289 us
44	701291	701291	#FFC0CB	1.0	ProfTask <257> total=0 us start=701291 us stop=701291 us
44	701292	701293	#FFC0CB	1.0	ProfTask <241> total=1 us start=701292 us stop=701293 us
44	701294	701295	#FFC0CB	1.0	ProfTask <193> total=1 us start=701294 us stop=701295 us
43	701295	701297	#FFC0CB	1.0	ProfTask <321> total=2 us start=701295 us stop=701297 us
44	701298	701299	#FFC0CB	1.0	ProfTask <257> total=1 us start=701298 us stop=701299 us
43	701299	701300	#FFC0CB	1.0	ProfTask <305> total=1 us start=701299 us stop=701300 us
44	701301	701302	#FFC0CB	1.0	ProfTask <241> total=1 us start=701301 us stop=701302 us
44	701303	701304	#FFC0CB	1.0	ProfTask <209> total=1 us start=701303 us stop=701304 us
43	701304	701305	#FFC0CB	1.0	ProfTask <177> total=1 us start=701304 us stop=701305 us
44	701306	701306	#FFC0CB	1.0	ProfTask <321> total=0 us start=701306 us stop=701306 us
44	701307	701308	#FFC0CB	1.0	ProfTask <305> total=1 us start=701307 us stop=701308 us
44	701309	701309	#FFC0CB	1.0	ProfTask <209> total=0 us start=701309 us stop=701309 us
44	701311	701311	#FFC0CB	1.0	ProfTask <177> total=0 us start=701311 us stop=701311 us
44	701319	701329	#ff00d7	1.0	Message Send Materialized View total=10 us start=701319 us stop=701329 us
